Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Occupation_Numeric,Credit_History_Age_Numeric,Payment_of_Min_Amount_Numeric,Payment_Behaviour_Numeric,Credit_Score_Numeric
20.0,13848.89,1152.0741666666665,4,4,18,2.0,19,12.0,2.77,2.0,65.12,24.82198658270706,12.663444699649837,151.50923,241.03473,12,312,2,4,2
20.0,13848.89,1152.0741666666665,4,4,18,2.0,19,10.0,5.77,2.0,65.12,41.41420893489993,12.663444699649837,50.640175,341.9038,12,312,2,4,3
20.0,13848.89,1152.0741666666665,4,4,18,2.0,19,10.0,5.77,2.0,65.12,36.41312164826412,12.663444699649837,43.17841,349.36557,12,312,2,4,3
20.0,13848.89,1152.0741666666665,4,4,18,2.0,20,13.0,5.77,2.0,65.12,24.540141278550863,12.663444699649837,101.68694,290.85703,12,0,2,4,3
20.0,35699.53,2864.960833333333,6,5,13,0.0,27,13.0,7.23,5.0,397.35,35.544642753300245,0.0,268.07062,308.42545,4,360,1,4,2
20.0,35699.53,2864.960833333333,6,5,13,0.0,22,15.0,7.23,5.0,397.35,38.68095849811504,0.0,245.27591,321.22018,4,360,1,6,2
20.0,35699.53,2864.960833333333,6,5,13,0.0,27,16.0,4.23,5.0,397.35,24.879420941929354,0.0,84.96366,451.5324,4,360,1,2,2
20.0,42373.7,3742.1416666666655,0,6,4,3.0,8,4.0,10.84,2.0,1391.5,27.19764270639025,88.86030124130865,87.66821,447.68564,8,336,2,2,2
20.0,14681.68,1281.4733333333334,6,7,22,6.0,30,28.0,24.52,11.0,2918.12,33.41858279034541,54.24164510390806,42.126385,291.7793,4,48,1,1,2
20.0,14681.68,1281.4733333333334,6,7,22,6.0,30,25.0,24.52,11.0,2918.12,25.58911979727128,54.24164510390806,163.77278,200.1329,4,48,1,4,2
20.0,20275.97,1623.664166666667,9,9,16,2.0,15,20.0,15.32,9.0,1803.18,35.2542609815536,26.113138972064462,78.46999,347.7833,13,228,1,4,3
20.0,20275.97,1623.664166666667,9,9,16,2.0,15,19.0,15.32,13.0,1803.18,23.83642636108217,26.113138972064462,145.77357,280.4797,13,228,1,4,3
20.0,20275.97,1623.664166666667,9,9,16,2.0,13,20.0,15.32,13.0,1803.18,33.245922146048734,26.113138972064462,86.91612,339.33716,13,228,1,4,3
20.0,15961.545,1269.12875,5,2,11,2.0,3,6.0,6.88,0.0,26.42,34.918176220779536,21.248508335822315,123.293495,272.37088,8,240,2,4,2
20.0,15961.545,1269.12875,5,2,11,2.0,3,6.0,6.88,0.0,26.42,34.354149401363394,21.248508335822315,87.29549,298.3689,11,240,2,5,1
20.0,15961.545,1269.12875,5,2,11,2.0,0,6.0,6.88,0.0,26.42,34.11596134001003,21.248508335822315,168.71057,226.9538,11,240,2,4,1
20.0,29212.86,2494.405,5,4,7,1.0,8,10.0,11.16,4.0,37.16,29.375206494061178,19.328971997239503,93.435394,426.67615,1,216,2,6,1
20.0,29212.86,2494.405,5,4,7,1.0,8,9.0,11.16,4.0,37.16,34.703462396681694,19.328971997239503,123.94431,396.1672,1,228,3,4,1
20.0,29212.86,2494.405,5,4,7,1.0,7,10.0,17.16,4.0,37.16,33.03145676483137,19.328971997239503,110.834724,379.2768,1,228,2,1,1
20.0,22120.69,1809.390833333333,7,4,14,6.0,22,8.0,17.94,7.0,67.23,26.003799288130327,74.11808216822405,53.30635,303.51465,14,156,1,6,2
20.0,22120.69,1809.390833333333,7,4,14,6.0,22,8.0,18.94,7.0,67.23,33.80103897180489,74.11808216822405,82.10802,294.71298,14,156,1,6,2
20.0,22120.69,1809.390833333333,7,4,14,6.0,24,8.0,17.94,7.0,67.23,27.242606938025283,74.11808216822405,21.963263,334.85773,14,156,1,2,2
20.0,22120.69,1809.390833333333,7,4,14,6.0,22,8.0,17.94,7.0,67.23,36.4295716714861,74.11808216822405,41.538063,325.28293,14,156,1,1,2
20.0,22120.69,1809.390833333333,7,4,14,6.0,22,9.0,17.94,7.0,67.23,28.01774388128917,74.11808216822405,49.21821,327.60278,14,156,1,6,2
20.0,22120.69,1809.390833333333,7,4,14,6.0,22,8.0,17.94,7.0,67.23,30.797900532653347,74.11808216822405,121.67888,275.14212,14,156,1,4,2
20.0,19566.15,1888.5125,5,7,5,7.0,5,10.0,7.93,8.0,556.73,26.080146629147414,58.359736913823106,60.274693,340.21683,8,108,1,6,2
20.0,9602.285,897.1904166666667,6,6,11,7.0,12,20.0,14.82,8.0,512.05,23.50795974606373,37.40299004126523,57.784073,264.53198,15,144,1,6,2
20.0,35361.27,3112.7725,4,6,7,0.0,9,4.0,5.91,5.0,982.38,26.41513114358889,0.0,69.7036,481.57364,3,204,2,3,2
20.0,35361.27,3112.7725,4,6,7,0.0,14,2.0,5.91,5.0,982.38,33.254650227155864,0.0,199.19756,372.07968,3,0,2,1,2
20.0,38714.36,3222.1966666666667,6,8,25,6.0,22,15.0,6.58,8.0,3370.74,27.78692653759968,105.58040997001363,140.05049,336.58875,7,0,3,1,3
20.0,9748.985,610.4154166666667,10,9,25,2.0,47,11.0,4.47,11.0,2283.16,27.70974102751992,16.096925335740067,31.620207,283.3244,12,216,1,6,3
20.0,9748.985,610.4154166666667,10,9,25,2.0,51,12.0,15.47,11.0,2283.16,36.43822234216545,16.096925335740067,0.0,278.92365,12,216,1,3,3
20.0,40341.16,3529.763333333334,5,7,15,7.0,26,13.0,18.34,8.0,2385.46,28.351056221881088,164.44725929600915,243.76685,234.76224,8,204,1,4,3
20.0,40341.16,3529.763333333334,5,7,15,7.0,24,12.0,17.34,8.0,2385.46,40.153353364977335,164.44725929600915,121.29799,317.23108,8,216,1,2,3
20.0,40341.16,3529.763333333334,5,7,15,7.0,23,12.0,17.34,8.0,2385.46,41.019921347001244,164.44725929600915,23.603245,404.92584,8,216,1,6,3
20.0,30549.55,2467.795833333333,1,3,10,2.0,5,9.0,3.91,3.0,423.22,29.232459263307266,46.87507161160288,32.68122,417.2233,8,216,2,2,3
20.0,30549.55,2467.795833333333,1,3,10,2.0,5,6.0,10.91,8.0,423.22,38.480308610845306,46.87507161160288,200.61562,269.2889,7,216,2,6,3
20.0,30549.55,2467.795833333333,1,3,10,2.0,6,9.0,3.91,8.0,423.22,38.06690877059394,46.87507161160288,63.630756,396.27374,7,216,3,1,3
20.0,30549.55,2467.795833333333,1,3,10,2.0,4,9.0,9.91,8.0,423.22,28.680950514412746,46.87507161160288,73.99569,375.9088,7,228,2,6,3
20.0,87247.62,7005.634999999998,3,1,11,0.0,12,7.0,5.3,0.0,274.48,26.92233310575756,0.0,346.53513,644.0284,15,312,2,6,1
20.0,87247.62,7005.634999999998,3,1,11,0.0,14,4.0,4.3,0.0,274.48,38.754317040646896,0.0,276.31613,684.2474,15,0,2,1,2
20.0,87247.62,7005.634999999998,3,1,11,0.0,12,7.0,5.3,0.0,274.48,24.584016572463703,0.0,301.5021,669.0614,15,312,2,6,1
20.0,16594.59,1497.8825,9,7,34,2.0,46,13.0,18.02,10.0,2136.82,35.12314366893946,15.54439830031542,69.461655,354.7822,6,228,3,4,3
20.0,16594.59,1497.8825,9,7,34,2.0,46,16.0,18.02,10.0,2136.82,29.591746826644677,15.54439830031542,139.63574,284.6081,6,0,1,4,3
20.0,37607.28,2842.94,3,6,17,3.0,16,14.0,15.0,9.0,1361.67,38.654069500343795,81.81690606825181,101.96032,360.51678,14,216,1,1,3
20.0,14384.4,1218.7,3,7,19,6.0,15,17.0,11.11,5.0,1465.3,40.5227494822459,65.49708377147137,124.330376,212.04254,7,72,1,5,2
20.0,14384.4,1218.7,3,7,19,6.0,15,17.0,11.11,5.0,1465.3,33.32672584099387,65.49708377147137,117.426994,228.94592,7,72,1,4,2
20.0,14384.4,1218.7,3,7,19,6.0,15,19.0,11.11,5.0,1465.3,38.21424761319502,65.49708377147137,22.099035,294.2739,7,72,1,1,2
20.0,14384.4,1218.7,3,7,19,6.0,15,17.0,11.11,5.0,1465.3,38.35508163100019,65.49708377147137,62.146496,284.2264,7,0,1,4,2
20.0,14384.4,1218.7,3,7,19,6.0,20,17.0,11.11,5.0,1465.3,35.84786534241495,65.49708377147137,10.794806,285.57812,7,84,1,3,2
20.0,18214.08,1737.84,4,7,5,5.0,9,20.0,17.24,5.0,1581.51,25.86956829006614,45.83789901099672,45.502476,332.44363,8,144,3,2,3
20.0,18214.08,1737.84,4,7,5,5.0,9,19.0,15.24,5.0,1581.51,28.593881374351028,45.83789901099672,58.85546,359.09064,8,144,1,4,3
20.0,71892.94,6007.078333333334,5,7,18,3.0,26,7.0,9.85,7.0,1025.88,40.68113084731323,149.96290579492484,151.32977,539.41516,2,168,1,3,2
20.0,71892.94,6007.078333333334,5,7,18,3.0,26,8.0,9.85,7.0,1025.88,27.55560010577149,149.96290579492484,110.2776,590.46735,2,180,1,2,2
20.0,20638.154,1815.84625,2,5,4,0.0,24,0.0,3.16,2.0,1348.17,25.536156777196652,0.0,72.98995,388.59467,9,324,2,5,3
20.0,20638.154,1815.84625,2,5,4,0.0,23,0.0,3.16,2.0,1348.17,33.987122326071294,0.0,46.668655,394.916,9,324,2,1,3
20.0,20638.154,1815.84625,2,5,4,0.0,24,1.0,3.16,2.0,1348.17,27.580676511971728,0.0,31.518042,390.0666,9,324,2,3,2
20.0,20638.154,1815.84625,2,5,4,0.0,24,0.0,3.16,2.0,1348.17,28.453156910824696,0.0,115.68313,325.9015,8,324,2,1,2
20.0,20638.154,1815.84625,2,5,4,0.0,24,2.0,3.16,3.0,1348.17,33.852314907020286,0.0,34.69292,386.8917,9,324,2,3,2
20.0,59923.89,4783.6575,10,10,15,2.0,52,13.0,15.47,10.0,2497.36,36.921741330883776,94.81682821140717,56.26048,577.28845,8,216,1,2,2
20.0,59923.89,4783.6575,10,10,15,2.0,52,14.0,15.47,11.0,2497.36,28.858330819491353,94.81682821140717,195.41852,458.1304,8,216,1,6,2
20.0,15577.01,1383.0841666666668,6,5,24,4.0,26,20.0,10.63,12.0,2173.67,31.938917461405765,50.87262730882666,62.07124,315.36456,13,0,1,4,3
20.0,15577.01,1383.0841666666668,6,5,24,4.0,28,20.0,10.63,12.0,2173.67,34.012396592440986,50.87262730882666,52.96964,314.46616,13,60,1,5,3
20.0,15577.01,1383.0841666666668,6,5,24,4.0,25,18.0,10.63,12.0,2173.67,38.16743663319696,50.87262730882666,103.71353,273.72226,13,72,1,4,3
20.0,17804.96,1246.7466666666667,4,4,13,2.0,12,18.0,-0.83,3.0,1226.09,25.46693388524844,20.936581053946732,166.28568,227.45241,8,216,2,4,2
20.0,17804.96,1246.7466666666667,4,4,13,2.0,12,16.0,6.17,4.0,1226.09,24.08495429641635,20.936581053946732,125.611626,268.12646,8,216,2,4,1
20.0,17804.96,1246.7466666666667,4,4,13,2.0,12,18.0,6.17,4.0,1226.09,36.59887855412819,20.936581053946732,50.45511,303.283,8,216,2,2,1
20.0,94465.32,8043.1100000000015,3,7,7,4.0,19,16.0,6.57,2.0,566.77,29.195312142308513,181.03409878469108,150.78416,722.49274,4,360,2,2,2
20.0,94465.32,8043.1100000000015,3,7,7,4.0,19,19.0,0.57,4.0,566.77,39.3727440062216,181.03409878469108,200.45276,662.82416,4,360,2,3,1
20.0,94465.32,8043.1100000000015,3,7,7,4.0,22,17.0,6.57,3.0,566.77,30.56662835731678,181.03409878469108,162.49225,700.78467,4,360,3,3,1
20.0,29489.63,2679.4691666666668,5,4,5,0.0,3,11.0,4.79,5.0,462.49,27.667191080113454,0.0,226.93237,331.01456,13,252,2,4,1
20.0,29489.63,2679.4691666666668,5,4,5,0.0,7,13.0,8.79,5.0,462.49,32.89663886203467,0.0,262.2143,295.7326,13,252,2,6,1
20.0,29489.63,2679.4691666666668,5,4,5,0.0,3,10.0,8.79,5.0,462.49,36.1577059065376,0.0,117.0135,410.9334,13,252,2,1,1
20.0,16038.68,1538.5566666666666,3,4,15,0.0,9,14.0,11.12,4.0,984.67,40.13377630193156,0.0,172.72427,271.13138,1,216,2,4,2
20.0,16038.68,1538.5566666666666,3,4,15,0.0,9,11.0,11.12,4.0,984.67,39.98060147446579,0.0,117.67195,316.18372,1,216,2,5,1
20.0,16038.68,1538.5566666666666,3,4,15,0.0,7,14.0,5.12,7.0,984.67,25.363282986031923,0.0,165.44188,278.4138,1,0,2,4,1
20.0,16038.68,1538.5566666666666,3,4,15,0.0,8,14.0,11.12,7.0,984.67,29.81600492055653,0.0,113.81678,320.03888,1,216,2,5,1
20.0,22728.9,1773.075,5,3,16,3.0,25,9.0,16.27,4.0,888.02,29.727329541355036,42.191755116051276,106.78027,318.33548,9,288,1,4,2
20.0,22728.9,1773.075,5,3,16,3.0,26,9.0,16.27,4.0,888.02,32.465327626151144,42.191755116051276,30.941994,344.17374,9,300,1,3,2
20.0,22728.9,1773.075,5,3,16,3.0,26,9.0,16.27,4.0,888.02,32.532750274364375,42.191755116051276,58.387222,326.72852,9,300,1,2,2
20.0,15411.93,1255.3275,7,10,32,4.0,39,15.0,16.58,9.0,2084.96,30.86670515638091,34.00796427576124,150.82794,230.69685,9,180,1,4,3
20.0,15411.93,1255.3275,7,10,32,4.0,37,17.0,2.58,14.0,2084.96,38.885151062039924,34.00796427576124,149.72256,231.80222,9,180,1,4,3
20.0,15411.93,1255.3275,7,10,32,4.0,39,15.0,9.58,14.0,2084.96,39.47933064921865,34.00796427576124,34.363358,337.16144,9,180,1,5,3
20.0,103007.7,8637.975,1,3,4,3.0,9,3.0,0.73,2.0,904.53,36.90049777032852,224.4373279269476,403.29202,496.06815,3,228,2,1,1
20.0,103007.7,8637.975,1,3,4,3.0,9,3.0,0.73,2.0,904.53,34.27552724617368,224.4373279269476,159.12704,720.2331,3,228,2,3,2
20.0,14774.495,1303.744036933764,3,6,16,1.0,5,19.0,5.44,3.0,370.12,38.42697226635651,78.8377298446323,33.496346,345.5506,4,276,2,2,2
20.0,78208.96,6595.413333333334,8,5,9,3.0,23,9.0,9.2,5.0,1419.42,33.23455132032894,184.37759220826774,211.55385,513.60986,7,396,2,2,2
20.0,78208.96,6595.413333333334,8,5,9,3.0,22,9.0,11.2,5.0,1419.42,27.270204619855228,184.37759220826774,44.870007,670.29376,7,396,2,3,2
20.0,21153.98,1520.831666666667,6,3,8,3.0,11,15.0,8.6,0.0,951.68,40.19695923006429,30.947775108343233,201.34575,209.78964,12,384,1,4,2
20.0,17951.715,1410.97625,5,5,9,0.0,13,15.0,6.72,3.0,441.46,39.19018468150959,0.0,29.926222,361.17142,3,204,1,2,2
20.0,17951.715,1410.97625,5,5,9,0.0,13,18.0,6.72,3.0,441.46,31.77306256890475,0.0,133.74976,297.34787,8,204,1,4,2
20.0,118036.28,9899.356666666668,3,4,13,3.0,14,17.0,16.74,7.0,175.4,32.891278757995856,233.0884415404762,421.23056,595.6167,2,228,1,1,2
20.0,118036.28,9899.356666666668,3,4,13,3.0,9,20.0,16.74,9.0,175.4,32.79766623121642,233.0884415404762,389.03726,617.80994,2,228,3,2,2
20.0,60759.54,5031.295,5,4,7,4.0,10,13.0,8.76,6.0,128.17,38.673800224048016,155.52552098263652,152.39513,445.20886,2,288,2,6,1
20.0,42395.16,3491.9300000000007,1,5,8,4.0,-3,2.0,5.4,2.0,940.91,33.775118754510586,135.01868326913842,436.5813,67.593025,7,180,2,4,1
20.0,42395.16,3491.9300000000007,1,5,8,4.0,2,2.0,9.4,2.0,940.91,32.28557881104259,135.01868326913842,57.244293,406.93002,7,192,2,2,1
20.0,42395.16,3491.9300000000007,1,5,8,4.0,2,1.0,9.4,2.0,940.91,34.323324216948585,135.01868326913842,130.35329,333.821,7,192,2,2,1
20.0,42395.16,3491.9300000000007,1,5,8,4.0,2,2.0,9.4,4.0,940.91,35.35560797972773,135.01868326913842,60.996147,393.17816,7,192,2,6,1
20.0,42395.16,3491.9300000000007,1,5,8,4.0,2,2.0,9.4,2.0,940.91,38.78896882108466,135.01868326913842,64.31616,389.85815,7,192,2,3,1
20.0,75506.42,6050.201666666668,1,4,5,1.0,1,1.0,3.44,2.0,1069.19,30.741646947999488,60.903643233171024,218.5399,605.5766,9,276,2,5,3
20.0,75506.42,6050.201666666668,1,4,5,1.0,1,-1.0,3.44,2.0,1069.19,27.237819952597647,60.903643233171024,52.604195,731.5123,9,0,2,3,2
20.0,21555.5,2006.291666666667,6,6,20,2.0,29,12.0,16.58,5.0,857.88,36.2913232228162,22.772211203335985,98.84496,359.012,8,72,1,5,2
20.0,53564.88,4207.74,5,3,13,2.0,5,10.0,18.98,2.0,1008.31,41.03916031443461,80.56983299422392,146.78864,443.41553,4,0,1,2,2
20.0,53564.88,4207.74,5,3,13,2.0,6,10.0,19.98,2.0,1008.31,30.472552627782136,80.56983299422392,368.48813,261.71603,4,0,1,4,2
20.0,53564.88,4207.74,5,3,13,2.0,6,10.0,23.98,2.0,1008.31,40.34387201633484,80.56983299422392,46.538147,543.666,4,192,1,2,2
20.0,53564.88,4207.74,5,3,13,2.0,6,10.0,19.98,2.0,1008.31,31.260939403359536,80.56983299422392,142.40578,447.7984,4,192,3,2,2
20.0,73140.38,5799.031666666668,3,5,15,1.0,9,12.0,14.56,5.0,1056.32,31.263706489821892,44.9815923192537,169.6848,615.23676,1,300,1,2,2
20.0,73140.38,5799.031666666668,3,5,15,1.0,9,12.0,14.56,5.0,1056.32,32.895833174742776,44.9815923192537,77.97321,696.94836,1,300,1,3,2
20.0,73140.38,5799.031666666668,3,5,15,1.0,10,12.0,21.56,5.0,1056.32,41.45002840806489,44.9815923192537,111.53236,663.3892,8,300,1,3,2
20.0,63515.92,5566.993333333333,3,7,3,1.0,3,0.0,0.65,4.0,609.25,26.3361112217194,29.289364912538915,426.61816,380.79178,11,360,2,5,2
20.0,63515.92,5566.993333333333,3,7,3,1.0,-1,0.0,0.65,4.0,609.25,33.04068765392244,29.289364912538915,415.8222,391.58777,11,372,2,5,2
20.0,63515.92,5566.993333333333,3,7,3,1.0,3,0.0,0.65,4.0,609.25,34.86725244895091,29.289364912538915,111.10195,656.30804,11,372,2,3,2
20.0,33000.46,2772.038333333333,8,4,10,4.0,15,14.0,19.23,4.0,33.61,25.323999955057936,57.890103252137024,140.00424,339.3095,1,348,3,1,2
20.0,39145.96,3457.163333333333,7,7,19,2.0,16,12.0,7.63,4.0,1004.26,38.55681233019568,52.997101111797704,284.4217,288.29755,5,264,2,5,2
20.0,39145.96,3457.163333333333,7,7,19,2.0,20,12.0,7.63,4.0,1004.26,28.565907062819107,52.997101111797704,357.33884,225.3804,5,264,2,4,2
20.0,39145.96,3457.163333333333,7,7,19,2.0,20,12.0,7.63,7.0,1004.26,30.988333442557586,52.997101111797704,170.08893,402.6303,5,264,2,5,2
20.0,15131.6,1505.966666666667,5,5,8,3.0,4,4.0,1.59,1.0,463.82,33.307398122824125,25.930431741169137,58.83776,355.82846,13,300,3,4,1
20.0,15131.6,1505.966666666667,5,5,8,3.0,4,4.0,8.59,1.0,463.82,25.252183917604256,25.930431741169137,195.51056,219.15569,13,300,2,6,1
20.0,15131.6,1505.966666666667,5,5,8,3.0,4,1.0,1.59,1.0,463.82,24.03769389457277,25.930431741169137,181.55154,233.11469,13,300,2,4,1
20.0,30936.69,2416.0575,4,5,17,1.0,9,12.0,19.18,11.0,785.88,34.7416348592388,21.485555424863183,136.80948,373.31073,6,384,3,4,2
20.0,30936.69,2416.0575,4,5,17,1.0,10,10.0,19.18,11.0,785.88,33.56287951399877,21.485555424863183,121.64782,358.47238,6,384,3,6,2
20.0,47406.22,3726.518333333333,4,7,20,0.0,11,17.0,-3.63,1.0,890.19,29.09094546217451,0.0,391.03885,271.61298,6,0,2,4,2
20.0,47406.22,3726.518333333333,4,7,20,0.0,11,11.0,1.37,1.0,890.19,38.003860444021285,0.0,57.76929,554.88257,6,360,3,3,2
20.0,14231.42,1318.9516666666666,8,4,5,0.0,16,8.0,10.33,2.0,848.59,34.419639793068924,0.0,53.79755,368.09763,8,312,2,4,2
20.0,14231.42,1318.9516666666666,8,4,5,0.0,16,8.0,10.33,6.0,848.59,38.373025089307056,0.0,99.46103,312.43414,14,312,2,5,2
20.0,14231.42,1318.9516666666666,8,4,5,0.0,16,8.0,10.33,6.0,848.59,31.593752018194856,0.0,45.85096,346.04422,14,0,2,1,2
20.0,14231.42,1318.9516666666666,8,4,5,0.0,16,8.0,12.33,6.0,848.59,23.229317882551776,0.0,126.32578,285.5694,14,324,2,5,2
20.0,14231.42,1318.9516666666666,8,4,5,0.0,16,7.0,10.33,6.0,848.59,29.33926862956367,0.0,109.37185,302.52332,14,324,2,5,2
20.0,64122.84,5053.57,7,6,29,4.0,25,24.0,11.48,12.0,1323.21,40.27471957620068,147.0690962890094,148.64095,459.64694,14,108,1,2,3
20.0,64122.84,5053.57,7,6,29,4.0,24,24.0,12.48,12.0,1323.21,33.90874401178189,147.0690962890094,152.38728,465.9006,14,108,1,6,3
20.0,64122.84,5053.57,7,6,29,4.0,25,23.0,11.48,12.0,1323.21,38.37767641101101,147.0690962890094,354.23718,274.05072,14,108,1,6,3
20.0,15620.91,1017.7425,4,6,4,0.0,7,-2.0,11.17,4.0,814.54,38.50322976395749,0.0,98.12154,293.6527,9,180,2,4,2
20.0,14840.5,1501.708333333333,9,8,25,9.0,11,22.0,22.07,7.0,2685.41,27.710281666743235,84.42084263040881,191.19545,164.55455,3,144,1,4,2
20.0,21001.62,1452.135,7,6,18,5.0,27,18.0,9.61,10.0,1371.56,28.61686389593215,72.79111089743007,78.91971,283.5027,11,240,1,4,2
20.0,21001.62,1452.135,7,6,18,5.0,31,18.0,9.61,10.0,1371.56,36.2548262042769,72.79111089743007,84.46515,267.95724,11,0,1,5,2
20.0,16365.59,1089.7991666666667,7,7,12,4.0,13,20.0,9.47,1.0,875.32,38.405785280325105,31.374255987550267,15.710676,301.895,8,0,1,3,2
20.0,16365.59,1089.7991666666667,7,7,12,4.0,13,23.0,9.47,1.0,875.32,30.044194000933004,31.374255987550267,118.25025,249.35541,8,216,1,6,3
20.0,16365.59,1089.7991666666667,7,7,12,4.0,13,21.0,15.47,1.0,875.32,24.73607896117894,31.374255987550267,27.677032,309.92862,8,216,1,1,3
20.0,72152.8,5849.733333333334,4,7,3,3.0,19,2.0,9.04,5.0,847.35,39.670561347845386,171.80656687493232,99.77424,563.3925,5,348,2,2,3
20.0,49116.74,4343.0616666666665,4,4,16,3.0,18,16.0,12.07,5.0,1429.53,24.5151946824271,112.65737938831005,249.15132,332.49747,4,204,1,1,2
20.0,49116.74,4343.0616666666665,4,4,16,3.0,18,18.0,12.07,5.0,1429.53,34.94915627518616,112.65737938831005,265.1647,346.4841,4,204,1,4,2
20.0,49116.74,4343.0616666666665,4,4,16,3.0,13,18.0,12.07,5.0,1429.53,27.69981910387277,112.65737938831005,348.46933,243.17944,4,216,1,6,2
20.0,23838.09,2031.5075,5,6,13,4.0,24,10.0,7.15,7.0,802.3,23.950562440334764,53.3080988945046,152.06026,267.78238,12,360,1,6,2
20.0,23838.09,2031.5075,5,6,13,4.0,24,8.0,7.15,7.0,802.3,35.65931559340972,53.3080988945046,41.518528,358.32413,12,360,1,2,2
20.0,23838.09,2031.5075,5,6,13,4.0,24,10.0,7.15,7.0,802.3,22.996515654468695,53.3080988945046,101.2861,318.55655,12,360,1,6,2
20.0,23838.09,2031.5075,5,6,13,4.0,23,10.0,7.15,7.0,802.3,39.303353827471966,53.3080988945046,80.45044,339.3922,12,360,1,6,3
20.0,64341.36,5621.78,2,3,1,0.0,0,5.0,8.6,5.0,642.93,36.54707436885446,0.0,194.51836,617.65967,6,360,2,2,2
20.0,60214.04,5034.836666666667,7,5,18,5.0,16,18.0,1.97,7.0,1322.67,32.298567086271966,201.95601657268352,65.667465,485.86017,12,156,1,2,3
20.0,60214.04,5034.836666666667,7,5,18,5.0,16,18.0,1.97,12.0,1322.67,25.60075382767752,201.95601657268352,101.06537,440.46228,12,156,1,3,3
20.0,16348.87,1573.4058333333335,10,9,24,7.0,29,16.0,7.75,9.0,1440.67,38.49782963340772,59.174881201404034,64.4578,323.7079,15,72,1,4,3
20.0,16348.87,1573.4058333333335,10,9,24,7.0,28,17.0,5.75,9.0,1440.67,26.315081117340625,59.174881201404034,65.04098,293.12473,15,72,1,1,3
20.0,7979.775,531.9812499999998,7,10,25,7.0,10,9.0,11.32,7.0,2211.7,27.859285762413396,38.2765191850101,31.434385,243.48721,3,120,1,1,3
20.0,39511.0,3248.583333333333,7,8,24,3.0,30,23.0,1.1,8.0,1304.11,26.481689826557922,81.47834179471316,204.60858,308.7714,8,72,1,6,3
20.0,17923.436,1203.6195833333334,7,7,8,1.0,17,10.0,16.42,1.0,1300.81,33.02850621370311,7.847698736792763,117.503746,285.0105,8,288,1,6,2
20.0,17923.436,1203.6195833333334,7,7,8,1.0,16,14.0,16.42,1.0,1300.81,24.44623723330251,7.847698736792763,20.038038,342.47623,8,288,1,2,2
20.0,17923.436,1203.6195833333334,7,7,8,1.0,20,13.0,16.42,1.0,1300.81,30.381773576066298,7.847698736792763,45.258213,327.25604,8,288,1,1,2
20.0,17923.436,1203.6195833333334,7,7,8,1.0,16,10.0,16.42,1.0,1300.81,34.7689197371223,7.847698736792763,112.67998,269.8343,8,288,1,6,2
20.0,17923.436,1203.6195833333334,7,7,8,1.0,16,13.0,18.42,1.0,1300.81,24.87733428548077,7.847698736792763,136.20982,266.30444,8,288,1,4,2
20.0,104816.56,8769.713333333333,3,7,13,3.0,15,20.0,9.18,1.0,1220.07,36.88683135841919,192.73059992922398,431.39865,532.8421,6,348,1,5,2
20.0,104816.56,8769.713333333333,3,7,13,3.0,15,17.0,12.18,1.0,1220.07,38.795487597341584,192.73059992922398,384.1948,560.04596,6,348,1,1,2
20.0,104816.56,8769.713333333333,3,7,13,3.0,15,17.0,9.18,1.0,1220.07,39.05674269883615,192.73059992922398,380.58963,563.6511,6,360,3,1,1
20.0,79846.48,6576.873333333332,5,3,1,2.0,16,2.0,3.93,0.0,1187.67,40.76454730040836,132.50885232160937,247.06311,528.11536,6,240,2,2,3
20.0,46927.68,3725.64,8,7,21,8.0,32,15.0,5.29,8.0,1875.62,30.31463016784282,237.22137747692622,143.21176,242.13086,1,192,1,2,3
20.0,46927.68,3725.64,8,7,21,8.0,30,15.0,5.29,8.0,1875.62,32.364629562786945,237.22137747692622,409.94742,15.395195,1,192,1,4,3
20.0,19562.27,1877.1891666666668,8,6,20,5.0,26,6.0,8.3,9.0,1517.03,35.71570160408641,69.70056199812504,64.79828,303.2201,13,228,1,2,3
20.0,19562.27,1877.1891666666668,8,6,20,5.0,21,9.0,5.3,9.0,1517.03,33.53312543134491,69.70056199812504,79.76214,288.25623,13,228,1,2,3
20.0,17902.266,1306.8554166666665,5,4,5,2.0,13,12.0,3.55,4.0,450.32,36.420371894249115,16.24505110039709,107.97612,296.4644,13,0,2,4,1
20.0,17902.266,1306.8554166666665,5,4,5,2.0,18,12.0,-0.45,8.0,450.32,26.417274964829996,16.24505110039709,117.04165,287.39883,13,372,3,4,1
20.0,17902.266,1306.8554166666665,5,4,5,2.0,12,12.0,-3.45,8.0,450.32,37.346675995653406,16.24505110039709,163.51382,240.92667,13,384,2,4,1
20.0,17902.266,1306.8554166666665,5,4,5,2.0,9,12.0,3.55,8.0,450.32,28.394498036124393,16.24505110039709,32.572506,341.86798,13,384,2,1,1
20.0,32061.94,2373.828333333333,4,3,6,0.0,9,4.0,2.56,3.0,1443.42,35.12653663982013,0.0,68.31424,419.0686,9,240,2,2,1
